,TESTO,DOPPIE,INV. OMIS. INS. LETT/SILL,FUS./SEP ILL.,SCAMBIO OMOF.,H,ACCENTI
1303,"  Primo giorno di elementari, mi sentivo grande e grosso con il mio atteggiamento vivace, pensavo di comandare tutti, di gestire la situazione. Non è che sia cambiato, ma in prima elementare ero davvero molto agitato. Mia Madre mi tratteneva l'entrata, non voleva che entrassi perché mi riteneva troppo immaturo. Infondo tutte le mamme fanno così ma, per quanto ricordo, quella volta mia mamma ha esagerato. Sono entrato per ultimo nella mia nuova aula e mi sono arrabbiato con mio padre e mia madre perché mi avevano fermato a lungo per salutarmi. I posti della classe erano tutti occupati, tranne uno, l'ultimo banco, fila centrale dove c'era seduto un'altro ragazzino della mia età. Appena l'ho guardato, mi ha fatto subito un'ottima impressione, avevo capito che il primo che avrei conosciuto sarebbe stato lui. Sarebbe diventato il mio primo vero migliore amico. I suoi capelli scuri e lunghi e il suo sguardo deciso mi attiravano come una calamita.",0,0,1,0,0,0
1304," Da quel giorno il mio obbiettivo era diventato solo uno: fare amicizia con Matteo Mazzapicchio. Subito abbiamo iniziato a parlare di giochi e di cartoni animati. Se non sbaglio, parlavamo del cartone Nemo, insieme ricordavamo le scene divertenti del film e ridevamo come dei pazzi. Era da cinque minuti che ci conoscevamo e per cinque minuti abbiamo riso insieme. In seguito alle nostre risate, sono entrate le nostre tre nuove maestre. Sinceramente, non sapevo se fidarmi pienamente di Matteo, allora, quando arrivò il momento del primo appello decisi che quella era la prova dell'amicizia. Nessuno conosceva il mio cognome, se Matteo avesse riso e avesse iniziato a prendermi in giro, non sarebbe stato un vero amico. Al mio turno, nell'appello, tutti iniziarono a ridere, ma io non sentivo gli altri e guardavo solo Matti che fu l'unico che non rise e disse: «Che cognome Buffo, è molto bello!». Decisivo come un gol all'ultimo minuto, Matteo Mazzapicchio era diventato il mio migliore amico!",0,0,0,0,0,0
1305," Il primo mercoledì delle scuole elementari, l'11 settembre, Matteo fù il primo a ricordarsi del mio compleanno. Ero felicissimo. Mi ricordo anche che come regalo, mi fece un fantastico disegno che ancora oggi conservo nella nostra cartellina segreta che nascondevamo sotto lo scatolone dei giochi. A metà anno, quando la maestra Lucia ci cambiò i posti, io piansi e ogni giorno che non eravamo vicini di banco non vedevo l'ora che arrivasse la ricreazione per stare con lui. In cortile eravamo gli unici che correvamo su e giù, destra sinistra, non ci fermava nessuno. Giocavamo a Super Eroi. Un gioco niente male, lo farei ancora. Noi due avevamo un codice segreto che nessuno sapeva... veramente nemmeno noi lo sapevamo, ma era questo il bello, riuscivamo a capirci al volo con strani segni inventati sul momento. Sette anni di amicizia no stop, senza freni; un filo dritto per dritto e nessuna interruzione; più che un filo, un filo spinato che nessuno può toccare. Solo noi.",0,0,0,0,0,0
1306,,0,0,0,0,0,0
1307," Un sorso di Coca Cola. Ho davanti quella bella bottiglia lucida, piena, grande mi sono come incantata a fissarla. La prendo e mi verso un goccio ne bicchiere di plastica; quando ormai è in bocca, sento un leggero frizzicorio che mi gusta il palato. Wow non c’è niente di meglio. ",0,1,0,0,0,0
1308,"  Il film racconta la storia di Gerry Conlon, un ragazzo di Belfast. Mandato in Inghilterra dalla famiglia viene accusato di essere il responsabile di un attentato, in realtà commesso dall'Ira, una società di criminali Così lui, i coinquilini della casa di Londra e il padre vengo incarcerati. Il padre che deve scontare la pena di 30 anni muore dopo soli 15 anni.  Il figlio e l'avvocato continuano a lottare fino a che, controllando le dossier di Gerry, l'avvocato trova una prova che fa definitivamente archiviare il processo ritenendo Gerry e i suoi amici innocenti. Nella storia ci sono vari flashback ed è strutturata in vari piani temporali. La vicenda è narrata inizialmente a Belfast, poi a Londra ed infine per un breve periodo in un carcere scozzese. È ambientato negli anni '70. Il film vuole mettere in evidenza il rapporto tra padre e figlio e l'ingiustizia delle leggi. Inoltre vi è una scena in cui invece di chiamare l'avvocato così come si dovrebbe, lo chiamano Signorina, perché essendo una donna non portano rispetto. Il film mi è piaciuto moltissimo nonostante sia molto triste, perché era raccontato in modo semplice e con molti colpi di scena che interessavano senza annoiare. Il film mi ha suscitato rispetto verso Gerry e il padre, mentre sdegno verso le persone che hanno fatto incolpare i buoni",0,0,0,0,0,0
1309,,0,0,0,0,0,0
1310," Nel 2005 avevo 5 anni vidi una donna bianca e a l’orfanotrofio le persone bianche li chiamavano “muzungur” . Questa donna portava delle magliette con dei colori e ci chiese di colorare le magliette. Colorando mi sporcai e lei mi portò a lavarmi le mani. Lei cercava di parlarmi io invece avevo paura di lei. A un certo punto arriva il mio amico Kevin e disse che mi chiamavo Michael, lei mi rispose che si chiamava Chiara. Io feci finta di non saper scrivere il mio nome così mi insegnò a scriverlo. Dopo quel giorno ci parlammo molto. Una mattina non la trovai più e cominciai a piangere. Dopo tre anni la rividi, mi portò in vacanza a Malindi, sull’oceano, poi mi portò in Italia. Nel 2008 dopo un mese mi riportò in Kenya. Durante le vacanze del Kenya veniva cioè ad Aprile, agosto e Dicembre e portò pure i miei amici in vacanza. Tre anni dopo mi portò in Italia. Mi iscrisse ad una scuola chiamata Vittorino da Feltre dove fui messo nella sessione dove la maestra di Italiano parlava inglese così era più facile imparare l’italiano. Per un po’ di tempo stavo male. Pensavo che mi prendevano in giro. Stavo bene solo per l’orario scolastico perché in kenya/M> mi alzavo alle 5 e in italia alle sette. Dopo sei sette mesi imparai l’italiano e mi trovai molto bene. Quando andavamo a vedere i film capivo. Il bello è che prendevo come comportamento in pagella ottimo perché non potevo parlare e non mi capiva nessuno in inglese e i mia madre ad ogni ottimo mi faceva un bel regalo.",0,0,0,0,0,0
1311,,0,0,0,0,0,0
1312," La mia band preferita sono gli One Direction. Sono cinque ragazzi che hanno partecipato a xfactor uk. La band è formata da Niall Horan, Louis Tomlison, Lyan Payne, Harry Styles e Zayn Malik. Si sono presentati alle audizioni di Xfactor come solisti. superarono le audizioni ma ai Bootcamp vennero eliminati. Distrutti da questa notizia erano pronti a tornare a casa ma i giudici Simon Lowell e Nicole Scherzinger decisero che il loro era un talento troppo grande per essere sprecato e così richiamarono loro cinque sul palco e gli dissero che avrebbero potuto continuare la competizione se si fossero uniti in un gruppo. I ragazzi non ci pensarono due volte e accettarono. Così il 23 Luglio 2010 alle 8.22 p.m. nacque una nuova band: gli One direction. La gara andava avanti e settimana dopo settimana andavano sempre avanti. Per sfortuna arrivarono terzi, ma sapevano che non era la fine per gli One direction. Simon Lowell decise di far firmare ai ragazzi un contratto con la sua casa discografica la Sony music. Dopo un po’ uscì il loro primo singolo “What’s make you beautiful”. Arrivò in cima alle classifiche di tutto il mondo. Gli One Direction sono la prima band ad aver avuto subito successo anche in America. Uscì il loro primo album “Up all night” fu un successone anche questo. Iniziarono l’Up alla night tour. Diventarono sempre più famosi e avevano sempre più fan.",0,0,0,0,0,0
1313," Fecero un nuovo album, “Take me home” e fecero un video in Ghana dove donarono molti soldi per aiutare quella povera gente. Cominciò il Take me home tour. Fecero un concerto al Madison Square Garden, uno stadio enorme. Fecero subito sold out. I biglietti per il tour fecero anche loro sold out. Come hanno detto anche loro stessi, sono ragazzi normali con un lavoro anormale.",0,0,0,0,0,0
1314,"  Mi chiamo Mohammed ho 11 anni e sono nato in una famiglia povera della Mongolia. Mia madre Navoleep e mio padre Doveender non sanno più come mantenermi e non posso neanche andare a scuola, perché devo aiutare mio padre al cantiere per fare un pò di soldi, quindi è fouri discussione giocare con i miei amici Non mangiamo molto, ma ce la caviamo anche se i miei genitori continuano a chiedersi, perché mai abbiano voluto un figlio. Ormai non c'è più niente da fare, hanno preso una decisione, mi venderanno. È ora, il mio nuovo padrone è arrivato e ormai mi sento orfano per me loro non sono più i miei genitori, non li ho mai visti in vita mia! Il mio padrone si chiama Al-Asrhom, è un ricco impresario e presidente di 2 banche e appena entrati nella sua villa 5 ragazzini si inginocchiarono a lui, tutti tranne uno, un ragazzino di 12 anni di nome Fernando, che non poteva inginocchiarsi per via delle ferite sulle gambe, ma Al-asrhom non poteva accettarlo e lo fece piegare a suon di frustate, gli atri insieme mi dissero: «Тαм “-Дтαвтαй моридно!» (Benvenuto all'inferno!)",0,0,0,0,0,0
1315," Il giorno seguente mi ritrovai ad arare il campo, pulire la casa, vendere i prodotti e sia maledetto il momento in cui mi sono disteso per riposarmi, dato che a calci mi hanno fatto rialzare. La notte la passo con Fernando in una cuccetta; poveretto non riesce a respirare per quanto ha faticato, ma mi ha raccontato di aver trovato un modo per scappare e che domani se ne sarebbe andato: si è addormentato pensando alla sua evasione, ma purtroppo non si è più svegliato. Il padrone l'aveva sentito e ucciso, non voleva nessuna testa calda con sé, e ora che lui se ne è andato il lavoro di tutti è sempre più duro, per quanto lavoro non riesco quasi a vedere . È arrivato un'altro ragazzo e con lui un'altra vittima. Le prime parole che ci sentì pronunciare furono: «Тαм “-Дтαвтαй моридно»",0,0,0,0,0,0
1316," La bellezza. Sto sulla faccia di tante persone, ma non sono una parte del corpo e neanche un segno lasciato dopo uno schiaffo in faccia. Questa gente purtroppo se ne vanta, burlandosi di gente che io non voglio visitare, ad altre persone invece sto sul cuore e la rendo bella dentro, questa è la bellezza che conta davvero. Ad alcune persone in particolare rivesto l’aspetto e il cuore, anche se coperto da occhiali e apparecchio. Per voi sicuramente rappresento qualcosa di importante. Vi do un consiglio, essendo un sentimento esperto in quel che vi sto per raccontare. Ho assistito a gente che amava una persona perché guardava solo l’aspetto esteriore. Dentro, infatti è macchiata di cattiveria. A volte queste persone diventano brutte e tanto, per il semplice motivo che le lascio e mi deposito in gente che ha veramente bisogno di me, della bellezza.   ",0,0,0,0,0,0
1317," Penso solo a te. Molte volte quando torno a casa sfoglio gli enormi album di foto. Piango ad ogni singola foto in cui sei presente. Eri molto importante per me anzi,lo sei ancora. Spero che tu torni da me. Così chiudo gli occhi e desidero con tutto il cuore che quando li riapra, ti veda li davanti a me che mi aspetti. Ma niente. Vedo solo quella sedia vuota ormai da troppo tempo. La tua sedia preferita dove,per me ti dondoli ancora. Quella sedia bianca, candida e dolce come te. Ricordo quando mi mettevi sulle tue gambe e giocavamo insieme finche non ce la facevamo più. La tua sedia ha ancora quel tuo delizioso profumo che ti mettevi sempre. Non smetto più di piangere, appena penso o mi parlano di te, ma non piango perche mi hai fatto star male e non voglio sentirne più niente di te, anzi ti voglio un bene che nessuno può descrivere a parole mi manchi, da troppo tempo. Sei il mio ricordo fisso,ogni istante penso a te guardo ancora quella sedia piena di ricordi meravigliosi. Quella sedia messa al centro del salone che occupa ormai il centro del mio cuore. E spero di rivederti presto, per riabbracciarti,e farci quelle lunghe gare di corsa. Voglio stare con te, vorrei tornare piccola per salire sulle tue spalle, giocare ad acchiappar ella, per costruisci la nostra casetta con gli enormi cuscini del salotto. Sono stanca di guardare quella sedia e di mettermi a piangere, voglio far finta che tu tornerai da un lungo viaggio e far in modo che quella sedia mi ricordi solo cose belle. Sei scomparso nel nulla; e vorrei tanto riuscirti a trovare. Ti voglio tanto bene. Guardo ancora le tue foto. Sfoglio bene l’album. C’è una foto con noi due di quando ero piccola. Finalmente c’è un sorrido sul mio volto. Mi asciugo le lacrime. Mi alzo e mi siedo sulla tua vecchia sedia. Ti sento qua con me, che mi stai vicino. Non vedo l’ora di rivederti. Ti voglio bene Nonno.",0,0,0,0,0,0
